city_name,latitude_city,longitude_city,forecast_date,temperature_max,temperature_min,precipitation,precipitation_probability,wind_speed,wind_gusts,weather_code,temperature_category,precipitation_category,wind_category,forecast_day,month,day_of_week
Sidi Qacem,34.21,-5.7,2026-09-20,37.7,25.4,0.0,0,15.6,33.1,1,Very High,None,Low,20,9,Sunday
Sidi Qacem,34.21,-5.7,2026-09-21,36.9,23.9,0.0,0,11.5,26.3,0,Very High,None,Low,21,9,Monday
Sidi Qacem,34.21,-5.7,2026-09-22,35.9,22.7,0.0,0,8.3,19.1,0,Very High,None,Low,22,9,Tuesday
Sidi Qacem,34.21,-5.7,2026-09-23,36.5,20.2,0.0,0,10.0,28.1,1,Very High,None,Low,23,9,Wednesday
Sidi Qacem,34.21,-5.7,2026-09-24,36.9,20.2,0.0,0,13.5,40.7,0,Very High,None,Low,24,9,Thursday
M’diq,35.68,-5.32,2026-09-18,24.8,19.0,0.0,0,19.4,42.1,80,Normal,None,Low,18,9,Friday
M’diq,35.68,-5.32,2026-09-19,24.7,22.0,1.6,3,27.0,62.3,3,Normal,Low,Moderate,19,9,Saturday
M’diq,35.68,-5.32,2026-09-20,24.6,22.6,4.1,5,23.9,53.3,80,Normal,Low,Moderate,20,9,Sunday
M’diq,35.68,-5.32,2026-09-21,25.6,22.0,0.0,0,22.5,52.2,2,Normal,None,Moderate,21,9,Monday
M’diq,35.68,-5.32,2026-09-22,25.0,21.5,0.0,0,17.3,39.6,2,Normal,None,Low,22,9,Tuesday
M’diq,35.68,-5.32,2026-09-23,27.7,21.1,0.0,0,17.2,44.3,2,Normal,None,Low,23,9,Wednesday
M’diq,35.68,-5.32,2026-09-24,28.6,19.6,0.0,0,13.6,38.9,45,Normal,None,Low,24,9,Thursday
Youssoufia,32.25,-8.53,2026-09-18,30.0,16.5,0.0,0,17.1,36.0,1,High,None,Low,18,9,Friday
Youssoufia,32.25,-8.53,2026-09-19,34.0,17.3,0.0,0,15.9,33.5,2,High,None,Low,19,9,Saturday
Youssoufia,32.25,-8.53,2026-09-20,35.1,21.4,0.0,0,17.9,37.8,2,Very High,None,Low,20,9,Sunday
Youssoufia,32.25,-8.53,2026-09-21,37.3,22.1,0.0,0,16.6,38.9,2,Very High,None,Low,21,9,Monday
Youssoufia,32.25,-8.53,2026-09-22,36.4,19.8,0.0,0,16.6,41.0,0,Very High,None,Low,22,9,Tuesday
Youssoufia,32.25,-8.53,2026-09-23,34.8,18.2,0.0,0,18.4,40.3,45,High,None,Low,23,9,Wednesday
Youssoufia,32.25,-8.53,2026-09-24,33.0,19.0,0.0,0,15.2,37.1,45,High,None,Low,24,9,Thursday
Midalt,32.68,-4.74,2026-09-18,27.6,12.9,0.0,8,25.3,43.6,3,Normal,None,Moderate,18,9,Friday
Midalt,32.68,-4.74,2026-09-19,27.0,13.6,1.8,48,25.5,46.8,80,Normal,Low,Moderate,19,9,Saturday
Midalt,32.68,-4.74,2026-09-20,28.4,14.9,0.1,20,19.5,53.6,3,Normal,Low,Low,20,9,Sunday
Midalt,32.68,-4.74,2026-09-21,28.6,14.3,0.0,3,21.4,39.6,3,Normal,None,Moderate,21,9,Monday
Midalt,32.68,-4.74,2026-09-22,27.0,14.1,0.0,3,19.6,39.6,3,Normal,None,Low,22,9,Tuesday
Midalt,32.68,-4.74,2026-09-23,28.0,13.3,0.0,0,13.4,19.4,3,Normal,None,Low,23,9,Wednesday
Midalt,32.68,-4.74,2026-09-24,29.6,13.3,0.0,0,8.4,16.6,2,Normal,None,Low,24,9,Thursday
Aïn Harrouda,33.6372,-7.4483,2026-09-18,25.3,17.1,0.0,0,14.0,37.1,3,Normal,None,Low,18,9,Friday
Aïn Harrouda,33.6372,-7.4483,2026-09-19,27.7,17.9,0.0,0,12.1,32.8,45,Normal,None,Low,19,9,Saturday
Aïn Harrouda,33.6372,-7.4483,2026-09-20,30.6,19.9,0.0,0,11.6,32.0,2,High,None,Low,20,9,Sunday
Aïn Harrouda,33.6372,-7.4483,2026-09-21,29.8,20.7,0.0,0,11.3,33.1,2,Normal,None,Low,21,9,Monday
Aïn Harrouda,33.6372,-7.4483,2026-09-22,29.8,20.2,0.0,0,11.3,30.6,45,Normal,None,Low,22,9,Tuesday
Aïn Harrouda,33.6372,-7.4483,2026-09-23,28.0,19.4,0.0,0,13.4,30.6,45,Normal,None,Low,23,9,Wednesday
Aïn Harrouda,33.6372,-7.4483,2026-09-24,29.0,18.8,0.0,0,11.8,31.3,45,Normal,None,Low,24,9,Thursday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-18,33.9,17.7,0.0,0,12.0,20.9,3,High,None,Low,18,9,Friday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-19,38.0,20.6,0.0,8,13.9,24.8,2,Very High,None,Low,19,9,Saturday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-20,38.4,22.8,0.5,8,19.0,36.0,80,Very High,Low,Low,20,9,Sunday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-21,37.5,22.0,0.0,3,11.9,31.3,3,Very High,None,Low,21,9,Monday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-22,37.0,23.1,0.0,0,14.9,26.3,2,Very High,None,Low,22,9,Tuesday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-23,37.9,19.4,0.0,0,10.9,23.0,0,Very High,None,Low,23,9,Wednesday
Souq Sebt Oulad Nemma,32.3,-6.7,2026-09-24,37.7,17.2,0.0,0,6.9,19.4,1,Very High,None,Low,24,9,Thursday
Mehdya,34.2557,-6.6745,2026-09-18,26.3,15.6,0.0,0,16.0,35.6,45,Normal,None,Low,18,9,Friday
Mehdya,34.2557,-6.6745,2026-09-19,34.2,17.8,0.0,0,18.4,41.4,1,High,None,Low,19,9,Saturday
Mehdya,34.2557,-6.6745,2026-09-20,33.3,20.8,0.0,0,13.0,30.2,1,High,None,Low,20,9,Sunday
Mehdya,34.2557,-6.6745,2026-09-21,34.3,20.6,0.0,0,14.2,32.4,0,High,None,Low,21,9,Monday
Mehdya,34.2557,-6.6745,2026-09-22,29.9,19.1,0.0,0,12.1,28.1,1,Normal,None,Low,22,9,Tuesday
Mehdya,34.2557,-6.6745,2026-09-23,30.1,19.1,0.0,0,13.7,28.8,1,High,None,Low,23,9,Wednesday
Mehdya,34.2557,-6.6745,2026-09-24,28.8,18.2,0.0,0,10.6,28.8,1,Normal,None,Low,24,9,Thursday
Ouezzane,34.8,-5.6,2026-09-18,30.8,14.1,0.0,0,15.1,29.5,3,High,None,Low,18,9,Friday
Ouezzane,34.8,-5.6,2026-09-19,35.4,17.5,0.0,0,18.6,38.9,1,Very High,None,Low,19,9,Saturday
Ouezzane,34.8,-5.6,2026-09-20,36.2,20.8,0.0,0,13.8,28.4,2,Very High,None,Low,20,9,Sunday
Ouezzane,34.8,-5.6,2026-09-21,35.3,20.6,0.0,0,13.0,23.4,0,Very High,None,Low,21,9,Monday
Ouezzane,34.8,-5.6,2026-09-22,34.6,18.0,0.0,0,9.2,19.1,0,High,None,Low,22,9,Tuesday
Ouezzane,34.8,-5.6,2026-09-23,36.1,18.8,0.0,0,15.3,28.1,1,Very High,None,Low,23,9,Wednesday
Ouezzane,34.8,-5.6,2026-09-24,36.6,18.2,0.0,0,15.3,32.4,0,Very High,None,Low,24,9,Thursday
Ait Ourir,31.5644,-7.6628,2026-09-18,30.1,16.6,0.0,0,9.6,19.8,3,High,None,Low,18,9,Friday
Ait Ourir,31.5644,-7.6628,2026-09-19,35.0,19.6,0.6,30,11.2,22.0,80,Very High,Low,Low,19,9,Saturday
Ait Ourir,31.5644,-7.6628,2026-09-20,35.6,22.1,0.3,38,12.9,25.6,80,Very High,Low,Low,20,9,Sunday
Ait Ourir,31.5644,-7.6628,2026-09-21,35.4,22.3,0.0,6,16.1,31.3,2,Very High,None,Low,21,9,Monday
Ait Ourir,31.5644,-7.6628,2026-09-22,34.9,22.6,0.0,3,17.3,32.0,1,High,None,Low,22,9,Tuesday
Ait Ourir,31.5644,-7.6628,2026-09-23,35.0,18.8,0.0,0,9.9,23.8,0,Very High,None,Low,23,9,Wednesday
Ait Ourir,31.5644,-7.6628,2026-09-24,34.5,18.4,0.0,3,8.3,24.8,1,High,None,Low,24,9,Thursday
Oulad Tayeb,33.9598,-4.9954,2026-09-18,31.1,17.3,0.0,0,13.7,26.6,3,High,None,Low,18,9,Friday
Oulad Tayeb,33.9598,-4.9954,2026-09-19,33.5,19.6,0.0,5,22.2,41.4,2,High,None,Moderate,19,9,Saturday
Oulad Tayeb,33.9598,-4.9954,2026-09-20,34.9,20.9,0.0,0,15.2,29.5,1,High,None,Low,20,9,Sunday
Oulad Tayeb,33.9598,-4.9954,2026-09-21,34.0,20.7,0.0,0,15.9,31.0,3,High,None,Low,21,9,Monday
Oulad Tayeb,33.9598,-4.9954,2026-09-22,33.3,19.6,0.0,0,11.4,22.7,3,High,None,Low,22,9,Tuesday
Oulad Tayeb,33.9598,-4.9954,2026-09-23,34.2,19.6,0.0,0,7.3,22.3,0,High,None,Low,23,9,Wednesday
Oulad Tayeb,33.9598,-4.9954,2026-09-24,35.1,20.8,0.0,0,10.0,24.5,0,Very High,None,Low,24,9,Thursday
Tit Mellil,33.5533,-7.4822,2026-09-18,25.1,17.4,0.0,0,14.6,37.8,3,Normal,None,Low,18,9,Friday
Tit Mellil,33.5533,-7.4822,2026-09-19,27.7,18.0,0.0,0,12.8,34.9,45,Normal,None,Low,19,9,Saturday
Tit Mellil,33.5533,-7.4822,2026-09-20,31.4,19.8,0.0,0,12.6,33.8,2,High,None,Low,20,9,Sunday
Tit Mellil,33.5533,-7.4822,2026-09-21,30.6,20.7,0.0,0,12.0,35.3,1,High,None,Low,21,9,Monday
Tit Mellil,33.5533,-7.4822,2026-09-22,30.4,20.1,0.0,0,11.7,32.0,45,High,None,Low,22,9,Tuesday
Tit Mellil,33.5533,-7.4822,2026-09-23,28.7,18.8,0.0,0,12.6,32.8,45,Normal,None,Low,23,9,Wednesday
Tit Mellil,33.5533,-7.4822,2026-09-24,28.7,19.0,0.0,0,11.0,33.5,45,Normal,None,Low,24,9,Thursday
Sidi Bennour,32.655,-8.4292,2026-09-18,29.4,16.1,0.0,0,20.8,36.4,45,Normal,None,Moderate,18,9,Friday
Sidi Bennour,32.655,-8.4292,2026-09-19,33.7,17.2,0.0,0,19.4,33.8,3,High,None,Low,19,9,Saturday
Sidi Bennour,32.655,-8.4292,2026-09-20,34.9,18.9,0.0,0,18.2,31.7,2,High,None,Low,20,9,Sunday
Sidi Bennour,32.655,-8.4292,2026-09-21,36.2,19.8,0.0,0,16.7,31.0,2,Very High,None,Low,21,9,Monday
Sidi Bennour,32.655,-8.4292,2026-09-22,36.2,17.8,0.0,0,16.4,31.3,45,Very High,None,Low,22,9,Tuesday
Sidi Bennour,32.655,-8.4292,2026-09-23,34.3,18.3,0.0,0,17.3,34.9,45,High,None,Low,23,9,Wednesday
Sidi Bennour,32.655,-8.4292,2026-09-24,32.4,16.9,0.0,0,15.8,37.4,45,High,None,Low,24,9,Thursday
Temsia,30.3633,-9.4144,2026-09-18,26.9,19.0,0.0,0,19.2,41.8,3,Normal,None,Low,18,9,Friday
Temsia,30.3633,-9.4144,2026-09-19,27.1,19.7,0.0,0,22.1,47.9,2,Normal,None,Moderate,19,9,Saturday
Temsia,30.3633,-9.4144,2026-09-20,28.3,19.6,0.0,0,18.1,40.3,45,Normal,None,Low,20,9,Sunday
Temsia,30.3633,-9.4144,2026-09-21,37.3,21.4,0.0,0,15.6,33.8,3,Very High,None,Low,21,9,Monday
Temsia,30.3633,-9.4144,2026-09-22,36.3,21.5,0.0,0,21.4,47.5,0,Very High,None,Moderate,22,9,Tuesday
Temsia,30.3633,-9.4144,2026-09-23,36.1,20.4,0.0,0,27.1,47.9,1,Very High,None,Moderate,23,9,Wednesday
Temsia,30.3633,-9.4144,2026-09-24,32.8,16.8,0.0,0,27.0,45.4,45,High,None,Moderate,24,9,Thursday
Biougra,30.2144,-9.3708,2026-09-18,27.3,19.1,0.0,0,25.5,42.1,2,Normal,None,Moderate,18,9,Friday
Biougra,30.2144,-9.3708,2026-09-19,27.8,19.5,0.0,0,22.8,38.2,2,Normal,None,Moderate,19,9,Saturday
Biougra,30.2144,-9.3708,2026-09-20,28.9,19.9,0.0,0,18.7,31.3,2,Normal,None,Low,20,9,Sunday
Biougra,30.2144,-9.3708,2026-09-21,37.3,21.9,0.0,0,19.6,32.4,3,Very High,None,Low,21,9,Monday
Biougra,30.2144,-9.3708,2026-09-22,37.5,22.6,0.0,0,20.6,40.0,0,Very High,None,Moderate,22,9,Tuesday
Biougra,30.2144,-9.3708,2026-09-23,32.6,19.6,0.0,0,23.2,39.6,1,High,None,Moderate,23,9,Wednesday
Biougra,30.2144,-9.3708,2026-09-24,30.3,16.8,0.0,0,23.1,38.9,45,High,None,Moderate,24,9,Thursday
Al Hoceïma,35.2472,-3.9322,2026-09-18,26.9,18.9,0.0,0,21.9,38.9,3,Normal,None,Moderate,18,9,Friday
Al Hoceïma,35.2472,-3.9322,2026-09-19,27.7,20.4,0.0,0,27.8,52.2,3,Normal,None,Moderate,19,9,Saturday
Al Hoceïma,35.2472,-3.9322,2026-09-20,28.0,23.5,0.0,13,25.5,46.4,3,Normal,None,Moderate,20,9,Sunday
Al Hoceïma,35.2472,-3.9322,2026-09-21,28.1,21.4,0.0,0,23.1,42.8,2,Normal,None,Moderate,21,9,Monday
Al Hoceïma,35.2472,-3.9322,2026-09-22,28.1,17.8,0.0,0,15.3,31.7,1,Normal,None,Low,22,9,Tuesday
Al Hoceïma,35.2472,-3.9322,2026-09-23,26.8,19.7,0.0,0,9.5,18.0,2,Normal,None,Low,23,9,Wednesday
Al Hoceïma,35.2472,-3.9322,2026-09-24,27.1,18.1,0.0,0,8.1,16.6,1,Normal,None,Low,24,9,Thursday
Qasbat Tadla,32.6,-6.26,2026-09-18,33.9,17.0,0.0,0,17.0,32.0,3,High,None,Low,18,9,Friday
Qasbat Tadla,32.6,-6.26,2026-09-19,37.1,20.6,0.0,5,13.3,28.1,2,Very High,None,Low,19,9,Saturday
Qasbat Tadla,32.6,-6.26,2026-09-20,37.9,22.1,0.0,3,16.6,36.4,3,Very High,None,Low,20,9,Sunday
Qasbat Tadla,32.6,-6.26,2026-09-21,36.5,20.9,0.3,5,13.8,29.2,2,Very High,Low,Low,21,9,Monday
Qasbat Tadla,32.6,-6.26,2026-09-22,36.1,20.8,0.0,1,12.8,24.8,3,Very High,None,Low,22,9,Tuesday
Qasbat Tadla,32.6,-6.26,2026-09-23,36.9,17.2,0.0,0,6.9,15.1,1,Very High,None,Low,23,9,Wednesday
Qasbat Tadla,32.6,-6.26,2026-09-24,37.3,14.5,0.0,0,7.4,22.3,0,Very High,None,Low,24,9,Thursday
Aziylal,31.96,-6.56,2026-09-18,26.7,16.0,0.0,3,16.0,33.8,3,Normal,None,Low,18,9,Friday
Aziylal,31.96,-6.56,2026-09-19,28.6,18.9,0.1,35,17.8,39.2,3,Normal,Low,Low,19,9,Saturday
Aziylal,31.96,-6.56,2026-09-20,28.9,19.7,0.4,33,18.3,40.3,3,Normal,Low,Low,20,9,Sunday
Aziylal,31.96,-6.56,2026-09-21,28.2,18.9,0.3,8,18.7,36.7,2,Normal,Low,Low,21,9,Monday
Aziylal,31.96,-6.56,2026-09-22,28.1,18.0,0.0,1,20.1,43.2,2,Normal,None,Moderate,22,9,Tuesday
Aziylal,31.96,-6.56,2026-09-23,29.1,16.9,0.0,3,16.5,36.0,1,Normal,None,Low,23,9,Wednesday
Aziylal,31.96,-6.56,2026-09-24,29.5,17.1,0.0,3,16.0,37.1,0,Normal,None,Low,24,9,Thursday
Boujad,32.7741,-6.3925,2026-09-18,32.3,16.3,0.0,0,19.2,36.7,3,High,None,Low,18,9,Friday
Boujad,32.7741,-6.3925,2026-09-19,35.4,21.3,0.0,0,24.9,43.2,3,Very High,None,Moderate,19,9,Saturday
Boujad,32.7741,-6.3925,2026-09-20,35.7,21.7,0.0,3,21.3,38.5,3,Very High,None,Moderate,20,9,Sunday
Boujad,32.7741,-6.3925,2026-09-21,34.6,20.7,0.0,3,15.5,28.1,3,High,None,Low,21,9,Monday
Boujad,32.7741,-6.3925,2026-09-22,34.2,20.7,0.0,0,14.3,28.4,3,High,None,Low,22,9,Tuesday
Boujad,32.7741,-6.3925,2026-09-23,34.6,19.3,0.0,0,13.7,36.4,1,High,None,Low,23,9,Wednesday
Boujad,32.7741,-6.3925,2026-09-24,34.9,19.1,0.0,3,11.3,37.8,0,High,None,Low,24,9,Thursday
Al Aaroui,35.0104,-3.0073,2026-09-18,26.6,18.4,0.0,0,25.5,45.0,3,Normal,None,Moderate,18,9,Friday
Al Aaroui,35.0104,-3.0073,2026-09-19,25.9,21.0,0.0,5,29.3,52.9,45,Normal,None,Moderate,19,9,Saturday
Al Aaroui,35.0104,-3.0073,2026-09-20,26.8,21.7,0.2,10,29.6,52.2,3,Normal,Low,Moderate,20,9,Sunday
Al Aaroui,35.0104,-3.0073,2026-09-21,26.8,20.6,0.0,3,24.0,45.7,45,Normal,None,Moderate,21,9,Monday
Al Aaroui,35.0104,-3.0073,2026-09-22,27.0,18.3,0.0,0,22.7,40.0,45,Normal,None,Moderate,22,9,Tuesday
Al Aaroui,35.0104,-3.0073,2026-09-23,30.4,18.0,0.0,0,14.1,31.7,45,High,None,Low,23,9,Wednesday
Al Aaroui,35.0104,-3.0073,2026-09-24,32.0,14.3,0.0,0,13.2,31.0,1,High,None,Low,24,9,Thursday
Mrirt,33.1654,-5.5634,2026-09-18,30.3,14.5,0.0,0,20.0,40.3,3,High,None,Moderate,18,9,Friday
Mrirt,33.1654,-5.5634,2026-09-19,33.0,17.2,0.1,20,17.6,37.8,2,High,Low,Low,19,9,Saturday
Mrirt,33.1654,-5.5634,2026-09-20,31.9,18.9,0.0,5,24.0,54.0,3,High,None,Moderate,20,9,Sunday
Mrirt,33.1654,-5.5634,2026-09-21,32.1,17.5,0.0,3,23.2,48.2,2,High,None,Moderate,21,9,Monday
Mrirt,33.1654,-5.5634,2026-09-22,31.5,16.4,0.0,0,15.9,38.5,3,High,None,Low,22,9,Tuesday
Mrirt,33.1654,-5.5634,2026-09-23,31.8,15.9,0.0,0,16.6,36.4,0,High,None,Low,23,9,Wednesday
Mrirt,33.1654,-5.5634,2026-09-24,33.1,14.6,0.0,0,16.9,38.2,0,High,None,Low,24,9,Thursday
Tineghir,31.5147,-5.5328,2026-09-18,30.3,18.1,0.0,43,23.3,37.4,3,High,None,Moderate,18,9,Friday
Tineghir,31.5147,-5.5328,2026-09-19,27.7,18.1,0.7,45,16.5,29.2,61,Normal,Low,Low,19,9,Saturday
Tineghir,31.5147,-5.5328,2026-09-20,28.0,17.3,2.8,47,11.9,28.1,95,Normal,Low,Low,20,9,Sunday
Tineghir,31.5147,-5.5328,2026-09-21,28.6,18.2,0.6,30,23.2,34.9,2,Normal,Low,Moderate,21,9,Monday
Tineghir,31.5147,-5.5328,2026-09-22,28.5,17.8,0.3,10,8.2,23.0,3,Normal,Low,Low,22,9,Tuesday
Tineghir,31.5147,-5.5328,2026-09-23,29.2,17.0,0.0,12,16.6,33.1,1,Normal,None,Low,23,9,Wednesday
Tineghir,31.5147,-5.5328,2026-09-24,31.3,17.4,0.0,14,10.5,22.0,3,High,None,Low,24,9,Thursday
Bouknadel,34.1766,-6.6893,2026-09-18,25.1,16.6,0.0,0,17.7,30.6,45,Normal,None,Low,18,9,Friday
Bouknadel,34.1766,-6.6893,2026-09-19,31.2,18.4,0.0,0,22.0,37.1,1,High,None,Moderate,19,9,Saturday
Bouknadel,34.1766,-6.6893,2026-09-20,29.1,20.5,0.0,0,13.4,23.8,1,Normal,None,Low,20,9,Sunday
Bouknadel,34.1766,-6.6893,2026-09-21,31.1,20.4,0.0,0,14.3,25.2,1,High,None,Low,21,9,Monday
Bouknadel,34.1766,-6.6893,2026-09-22,27.8,19.7,0.0,0,12.6,22.3,0,Normal,None,Low,22,9,Tuesday
Bouknadel,34.1766,-6.6893,2026-09-23,30.0,19.1,0.0,0,13.7,28.8,1,High,None,Low,23,9,Wednesday
Bouknadel,34.1766,-6.6893,2026-09-24,28.8,18.2,0.0,0,10.6,28.8,1,Normal,None,Low,24,9,Thursday
Zagora,30.3316,-5.8376,2026-09-18,34.9,25.0,0.2,10,19.5,33.5,3,High,Low,Low,18,9,Friday
Zagora,30.3316,-5.8376,2026-09-19,34.1,24.9,0.0,5,25.4,44.3,3,High,None,Moderate,19,9,Saturday
Zagora,30.3316,-5.8376,2026-09-20,34.0,24.4,0.3,8,16.7,29.2,3,High,Low,Low,20,9,Sunday
Zagora,30.3316,-5.8376,2026-09-21,33.7,24.8,1.7,25,9.2,18.0,80,High,Low,Low,21,9,Monday
Zagora,30.3316,-5.8376,2026-09-22,33.2,23.7,0.3,8,15.3,26.3,3,High,Low,Low,22,9,Tuesday
Zagora,30.3316,-5.8376,2026-09-23,33.1,22.9,0.0,4,13.7,21.6,2,High,None,Low,23,9,Wednesday
Zagora,30.3316,-5.8376,2026-09-24,34.9,23.7,0.0,5,14.4,24.1,3,High,None,Low,24,9,Thursday
Azemmour,33.2833,-8.3333,2026-09-18,25.0,17.8,0.0,0,17.9,32.8,2,Normal,None,Low,18,9,Friday
Azemmour,33.2833,-8.3333,2026-09-19,26.9,19.6,0.0,0,16.3,29.9,2,Normal,None,Low,19,9,Saturday
Azemmour,33.2833,-8.3333,2026-09-20,28.4,19.3,0.0,0,12.4,23.0,45,Normal,None,Low,20,9,Sunday
Azemmour,33.2833,-8.3333,2026-09-21,28.9,20.9,0.0,0,13.8,26.3,45,Normal,None,Low,21,9,Monday
Azemmour,33.2833,-8.3333,2026-09-22,27.3,20.5,0.0,0,11.8,22.3,45,Normal,None,Low,22,9,Tuesday
Azemmour,33.2833,-8.3333,2026-09-23,27.1,19.9,0.0,0,13.7,29.2,45,Normal,None,Low,23,9,Wednesday
Azemmour,33.2833,-8.3333,2026-09-24,27.5,19.9,0.0,0,11.8,29.2,45,Normal,None,Low,24,9,Thursday
El Hajeb,33.6928,-5.3711,2026-09-18,27.7,14.9,0.0,0,16.7,35.6,3,Normal,None,Low,18,9,Friday
El Hajeb,33.6928,-5.3711,2026-09-19,31.4,17.3,0.2,15,18.8,40.3,80,High,Low,Low,19,9,Saturday
El Hajeb,33.6928,-5.3711,2026-09-20,31.9,20.6,0.0,0,19.1,40.7,2,High,None,Low,20,9,Sunday
El Hajeb,33.6928,-5.3711,2026-09-21,31.6,20.2,0.0,0,20.5,43.2,3,High,None,Moderate,21,9,Monday
El Hajeb,33.6928,-5.3711,2026-09-22,30.6,19.0,0.0,0,19.4,41.0,3,High,None,Low,22,9,Tuesday
El Hajeb,33.6928,-5.3711,2026-09-23,31.1,19.3,0.0,0,14.5,32.0,0,High,None,Low,23,9,Wednesday
El Hajeb,33.6928,-5.3711,2026-09-24,31.9,18.8,0.0,0,16.6,32.4,0,High,None,Low,24,9,Thursday
Jerada,34.31,-2.16,2026-09-18,27.5,15.3,0.0,3,24.2,52.6,3,Normal,None,Moderate,18,9,Friday
Jerada,34.31,-2.16,2026-09-19,27.6,16.7,2.7,70,29.5,65.2,95,Normal,Low,Moderate,19,9,Saturday
Jerada,34.31,-2.16,2026-09-20,27.6,16.3,0.0,13,24.2,53.3,3,Normal,None,Moderate,20,9,Sunday
Jerada,34.31,-2.16,2026-09-21,25.4,17.1,0.0,5,17.9,42.5,45,Normal,None,Low,21,9,Monday
Jerada,34.31,-2.16,2026-09-22,27.6,15.9,0.0,3,19.9,39.2,3,Normal,None,Low,22,9,Tuesday
Jerada,34.31,-2.16,2026-09-23,29.1,17.2,0.0,3,20.2,37.4,1,Normal,None,Moderate,23,9,Wednesday
Jerada,34.31,-2.16,2026-09-24,30.4,15.7,0.0,3,22.2,38.9,2,High,None,Moderate,24,9,Thursday
El Aïoun,34.5726,-2.5127,2026-09-18,29.1,15.7,0.0,0,21.7,37.8,45,Normal,None,Moderate,18,9,Friday
El Aïoun,34.5726,-2.5127,2026-09-19,29.8,19.2,0.2,33,18.6,33.8,3,Normal,Low,Low,19,9,Saturday
El Aïoun,34.5726,-2.5127,2026-09-20,30.9,18.8,0.0,5,21.3,36.7,45,High,None,Moderate,20,9,Sunday
El Aïoun,34.5726,-2.5127,2026-09-21,27.4,19.2,0.0,3,18.2,31.7,3,Normal,None,Low,21,9,Monday
El Aïoun,34.5726,-2.5127,2026-09-22,30.3,15.5,0.0,0,16.5,34.2,45,High,None,Low,22,9,Tuesday
El Aïoun,34.5726,-2.5127,2026-09-23,30.8,17.5,0.0,0,15.9,26.6,1,High,None,Low,23,9,Wednesday
El Aïoun,34.5726,-2.5127,2026-09-24,32.6,15.2,0.0,0,15.8,27.4,0,High,None,Low,24,9,Thursday
Tameslouht,31.5,-8.1,2026-09-18,31.0,17.4,0.0,0,10.2,18.4,2,High,None,Low,18,9,Friday
Tameslouht,31.5,-8.1,2026-09-19,34.6,20.3,0.0,10,15.5,25.2,2,High,None,Low,19,9,Saturday
Tameslouht,31.5,-8.1,2026-09-20,36.7,22.4,0.6,45,19.4,32.0,80,Very High,Low,Low,20,9,Sunday
Tameslouht,31.5,-8.1,2026-09-21,36.6,23.0,0.0,1,21.0,34.9,2,Very High,None,Moderate,21,9,Monday
Tameslouht,31.5,-8.1,2026-09-22,36.0,22.1,0.0,0,22.5,36.0,0,Very High,None,Moderate,22,9,Tuesday
Tameslouht,31.5,-8.1,2026-09-23,35.2,19.6,0.0,0,14.2,27.4,0,Very High,None,Low,23,9,Wednesday
Tameslouht,31.5,-8.1,2026-09-24,34.6,20.6,0.0,3,17.3,28.8,1,High,None,Low,24,9,Thursday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-18,29.5,15.4,0.0,0,19.0,34.6,45,Normal,None,Low,18,9,Friday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-19,36.1,17.7,0.0,0,18.8,34.2,1,Very High,None,Low,19,9,Saturday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-20,37.3,22.0,0.0,0,19.9,35.3,1,Very High,None,Low,20,9,Sunday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-21,37.1,21.2,0.0,0,13.7,31.0,0,Very High,None,Low,21,9,Monday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-22,34.1,19.5,0.0,0,19.4,34.2,0,High,None,Low,22,9,Tuesday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-23,36.7,18.3,0.0,0,15.2,33.1,1,Very High,None,Low,23,9,Wednesday
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-24,34.3,17.9,0.0,0,16.9,34.2,0,High,None,Low,24,9,Thursday
Chichaoua,31.5333,-8.7667,2026-09-18,31.0,17.4,0.0,0,15.9,25.6,2,High,None,Low,18,9,Friday
Chichaoua,31.5333,-8.7667,2026-09-19,34.9,19.9,0.0,0,20.2,33.1,2,High,None,Moderate,19,9,Saturday
Chichaoua,31.5333,-8.7667,2026-09-20,35.6,22.0,0.0,0,25.5,41.4,2,Very High,None,Moderate,20,9,Sunday
Chichaoua,31.5333,-8.7667,2026-09-21,37.6,22.2,0.0,0,25.2,43.6,2,Very High,None,Moderate,21,9,Monday
Chichaoua,31.5333,-8.7667,2026-09-22,37.1,19.6,0.0,0,22.8,41.4,0,Very High,None,Moderate,22,9,Tuesday
Chichaoua,31.5333,-8.7667,2026-09-23,34.7,18.6,0.0,0,18.7,32.4,0,High,None,Low,23,9,Wednesday
Chichaoua,31.5333,-8.7667,2026-09-24,34.0,20.2,0.0,0,18.6,33.5,0,High,None,Low,24,9,Thursday
